# Fields: Hash, Region, Board, PCB, Chip, Mapper, PrgRomSize, ChrRomSize, ChrRamSize, PrgRamSize, Battery, Mirroring, SubMapper, Title
2068190471872893771,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"Willow (Europe).nes"
2117440773225063963,PAL,,,,2,8,0,1,0,false,Vertical,0,"Goonies II, The (Europe).nes"
2124175151295925166,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Idol Hakkenden (Japan).nes"
2136727755151627178,NTSC,,,,4,8,8,0,0,false,Horizontal,0,"Ki no Bouken - The Quest of Ki (Japan).nes"
2181824283707988038,PAL,,,,4,8,32,0,0,false,Vertical,0,"George Foreman\'s KO Boxing (Europe).nes"
2184047428593529237,NTSC,,,,0,2,1,0,0,false,Horizontal,0,"Elevator Action (Japan).nes"
2187706868635519640,PAL,,,,2,8,0,1,0,false,Vertical,0,"Castlevania (Europe).nes"
2195954317377677948,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Uncanny X-Men, The (USA).nes"
2198343542300976042,NTSC,,,,0,1,1,0,0,false,Vertical,0,"Popeye no Eigo Asobi (Japan).nes"
2199288492646791622,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"S.C.A.T. - Special Cybernetic Attack Team (USA).nes"
2227158911368008890,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Doki!Doki! Yuuenchi - Crazy Land Daisakusen (Japan).nes"
2238964278744245125,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Mario Open Golf (Japan).nes"
2246824943945413102,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Hector \'87 (Japan).nes"
2251051884212740982,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Kiteretsu Daihyakka (Japan).nes"
2251715400409732895,NTSC,,,,3,2,2,0,0,false,Horizontal,0,"Banana (Japan) (Beta) (Earlier).nes"
2256591148582406421,NTSC,,,,1,8,0,1,2,true,SingleScreenA,0,"Legend of Zelda, The (USA) (Rev A) (GameCube Edition).nes"
2268126408022067753,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Shanghai II (Japan).nes"
2270865913152567751,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Die Hard (USA).nes"
2278696268747924056,NTSC,,,,0,1,1,0,0,false,Vertical,0,"Kinnikuman - Muscle Tag Match (Japan).nes"
2286193518026237276,NTSC,,,,2,8,0,1,0,false,Vertical,0,"NFL (USA).nes"
2310992055784681731,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Pro Wrestling (USA) (Rev A).nes"
2336715669526055857,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"Kid Niki - Radical Ninja (USA) (Rev A).nes"
2349577842904225067,NTSC,,,,4,16,16,0,0,false,Horizontal,0,"Robocco Wars (Japan).nes"
2350945299411924078,NTSC,,,,0,2,1,0,0,false,Horizontal,0,"Flappy (Japan).nes"
2369380364148388975,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Ferrari (Japan).nes"
2371231501369126455,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Hunt for Red October, The (USA) (Rev A).nes"
2388019261646866704,NTSC,,,,4,2,4,0,0,false,Horizontal,0,"Babel no Tou (Japan).nes"
2390795501583438460,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Tom & Jerry - The Ultimate Game of Cat and Mouse! (Europe).nes"
2398534509132671144,NTSC,,,,1,16,8,0,2,false,SingleScreenA,0,"Bases Loaded (USA).nes"
2401193891836666451,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Bucky O\'Hare (Europe).nes"
2408813799844287559,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Stinger (USA).nes"
2411955961547520531,NTSC,,,,4,16,32,0,0,true,Horizontal,0,"Earth Bound (USA) (Proto).nes"
2422414228232467046,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Family Trainer 10 - Rairai Kyonsees (Japan).nes"
2446583731748524376,NTSC,,,,2,8,0,1,0,false,Horizontal,0,"Terra Cresta (USA).nes"
2448184778887077335,PAL,,,,0,1,1,0,0,false,Horizontal,0,"Road Fighter (Europe).nes"
2455030190351292551,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Miracle Ropit\'s - 2100 Nen no Daibouken (Japan).nes"
2457133404339629033,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Yamamura Misa Suspense - Kyouto Zaiteku Satsujin Jiken (Japan).nes"
2457615239022636634,NTSC,,,,7,8,0,1,0,false,Horizontal,0,"Wheel of Fortune - Junior Edition (USA).nes"
2457845201159529451,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Dragon Quest III - Soshite Densetsu e... (Japan) (Rev 0A).nes"
2473705481247912774,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Robo Warrior (USA).nes"
2476946997572561354,NTSC,,,,1,8,16,0,2,true,SingleScreenA,0,"Super Chinese 3 (Japan).nes"
2478802592503767434,NTSC,,,,1,8,16,0,2,true,SingleScreenA,0,"Happily Ever After (USA) (Proto).nes"
2485744454903445363,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"Adventures of Bayou Billy, The (Europe).nes"
2491369408392009978,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Chiyonofuji no Ooichou (Japan).nes"
2491965573543030332,NTSC,,,,3,2,2,0,0,false,Horizontal,0,"Banana (Japan).nes"
2493854085855150310,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Ninja Gaiden (USA) (Beta).nes"
2494835251712392650,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Kawa no Nushi Tsuri (Japan).nes"
2499812390275783846,NTSC,,,,1,4,2,0,2,true,SingleScreenA,0,"Dragon Warrior (USA).nes"
2508992066891474875,NTSC,,,,4,8,16,0,0,false,Vertical,0,"Ninja Gaiden III - The Ancient Ship of Doom (USA).nes"
2516134874015890252,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"Kid Niki - Radical Ninja (USA).nes"
2524944685988540984,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Caesars Palace (USA) (Beta).nes"
2525295276067202392,NTSC,,,,7,16,0,1,0,false,Horizontal,0,"Battletoads-Double Dragon (USA).nes"
2535513072888820815,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"New Ghostbusters II (Japan).nes"
2555141067391975517,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Magic Darts (USA).nes"
2584485148044416102,PAL,,,,0,2,1,0,0,false,Vertical,0,"Slalom (Europe).nes"
2595533939880690637,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Captain Silver (Japan).nes"
2598633969690767126,NTSC,,,,7,8,0,1,0,false,Horizontal,0,"Wheel of Fortune (USA).nes"
2600798994847285685,NTSC,,,,4,8,16,0,0,true,Horizontal,0,"Wizardry - Knight of Diamonds - The Second Scenario (USA).nes"
2624844130081440084,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Cybernoid - The Fighting Machine (USA).nes"
2637290364072532240,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Castle Excellent (Japan).nes"
2687000950297161034,PAL,,,,2,8,0,1,0,false,Vertical,0,"Rush\'n Attack (Europe).nes"
2696602050515156116,NTSC,,,,4,4,8,0,0,false,Vertical,0,"Super Sprint (Japan).nes"
2705704974599579953,NTSC,,,,4,16,16,0,0,true,Vertical,0,"Tecmo Super Bowl (USA) (Beta).nes"
2709854063798269388,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Hello Kitty World (Japan).nes"
2716051121191858754,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Cross Fire (USA) (Proto).nes"
2716704982028482680,NTSC,,,,1,8,0,1,2,true,SingleScreenA,0,"Bard\'s Tale, The (USA).nes"
2718718977816671431,NTSC,,,,0,1,1,0,0,false,Vertical,0,"Defender II (USA).nes"
2721772714245140228,NTSC,,,,4,9,16,0,0,true,Horizontal,0,"Nantettatte!! Baseball Ko-Game Set OB All Star Hen (Japan).nes"
2731492297615992108,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"RoboCop versus The Terminator (USA) (Proto).nes"
2745957167208915300,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Chris Evert & Ivan Lendl in Top Players\' Tennis (USA).nes"
2749099348156263865,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Golf \'92, The (Japan).nes"
2756777942647290613,PAL,,,,3,2,4,0,0,false,Horizontal,0,"Battleship (Europe) (En,Fr,De,Es).nes"
2765221701631478871,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Triathron, The (Japan).nes"
2771596180930865356,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"Hitler no Fukkatsu - Top Secret (Japan).nes"
2776670245122822266,NTSC,,,,1,8,4,0,2,false,SingleScreenA,0,"Igo Shinan \'92 (Japan).nes"
2778243640207541776,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Terminator 2 - Judgment Day (Europe).nes"
2788508589224205938,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"World Class Track Meet (USA).nes"
2798788037571020363,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Advanced Dungeons & Dragons - Dragons of Flame (Japan).nes"
2826991541209954791,NTSC,,,,0,4,4,0,0,false,Horizontal,0,"Super Pang II (Asia) (Unl).nes"
2834844060775136324,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Alien Syndrome (Japan).nes"
2840452877182798210,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Mission Impossible (France).nes"
2841483800804878020,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Chiisana Obake - Acchi Socchi Kocchi (Japan).nes"
2843882723466812523,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Cosmos Cop (Spain) (Gluk Video) (Unl).nes"
2851588710420519299,NTSC,,,,0,2,1,0,0,false,Horizontal,0,"Wrecking Crew (World).nes"
2859142385357371759,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Prince of Persia (USA).nes"
2859456710792682883,PAL,,,,4,16,16,0,0,false,Horizontal,0,"Simpsons, The - Bart vs. the World (Europe).nes"
2867119455670784836,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Adventures of Tom Sawyer (USA).nes"
2888987172772708268,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Cosmo Genesis (Japan).nes"
2905962502510411277,NTSC,,,,0,2,1,0,0,false,Horizontal,0,"Xevious (Japan) (En) (Rev 1).nes"
2906299787447269137,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Doraemon - Giga Zombie no Gyakushuu (Japan).nes"
2936071792796224984,NTSC,,,,1,8,0,1,2,true,SingleScreenA,0,"Zelda no Densetsu 1 - The Hyrule Fantasy (Japan).nes"
2958217173108206679,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Adventures of Rocky and Bullwinkle and Friends, The (USA).nes"
2972587735523399973,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Little Ninja Brothers (Europe).nes"
2972634484820082664,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Maniac Mansion (USA).nes"
2973626204615318984,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Quarth (Japan).nes"
2974656306504072798,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"2010 - Street Fighter (Japan).nes"
2976277182331822213,PAL,,,,2,8,0,1,0,false,Vertical,0,"Rod Land (Europe).nes"
2989798064765106539,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Bram Stoker\'s Dracula (Europe).nes"
2996522589741483089,NTSC,,,,0,1,1,0,0,false,Horizontal,0,"Pac-Man (Japan) (En) (Rev B).nes"
2998458827804377937,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Chuuka Taisen (Japan).nes"
3003906684889269222,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Twin Cobra (USA).nes"
3012577440921886880,NTSC,,,,0,2,1,0,0,false,Vertical,0,"Kung Fu (Japan, USA).nes"
3024702396583165665,PAL,,,,2,8,0,1,0,false,Vertical,0,"Life Force - Salamander (Europe).nes"
3027825101791288677,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Maniac Mansion (Italy).nes"
3041599608874659143,PAL,,,,7,16,0,1,0,false,Horizontal,0,"Battletoads (Europe).nes"
3048074695510177381,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Godzilla 2 - War of the Monsters (USA).nes"
3055175494181638254,NTSC,,,,4,8,32,0,0,true,Horizontal,0,"Deja Vu (USA).nes"
3058881707543825794,PAL,,,,4,8,16,0,0,false,Vertical,0,"Felix the Cat (Europe).nes"
3061809753264013498,NTSC,,,,0,2,1,0,0,false,Horizontal,0,"Galaga - Demons of Death (USA).nes"
3076225100808763091,PAL,,,,1,8,4,0,2,false,SingleScreenA,0,"Bubble Bobble (Europe).nes"
3091578187695426793,NTSC,,,,4,4,8,0,0,false,Horizontal,0,"Fantasy Zone (USA) (Unl).nes"
3102576940685499666,NTSC,,,,2,8,0,1,0,false,Vertical,0,"DuckTales 2 (USA).nes"
3107010053184577481,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Track & Field (USA).nes"
3107072176546877330,PAL,,,,4,8,32,0,0,false,Horizontal,0,"Jetsons, The - Cogswell\'s Caper (Europe).nes"
3107147123119267651,NTSC,,,,4,8,16,0,0,false,Vertical,0,"Gun Nac (USA).nes"
3108484210012092400,NTSC,,,,4,4,4,0,0,false,Vertical,0,"R.B.I. Baseball (USA).nes"
3111464543530649442,NTSC,,,,7,8,0,1,0,false,Horizontal,0,"Wheel of Fortune - Family Edition (USA).nes"
3121360375423460837,NTSC,,,,0,1,1,0,0,false,Vertical,0,"Star Force (Japan).nes"
3121475512300413284,NTSC,,,,0,2,1,0,0,false,Horizontal,0,"Star Luster (Japan).nes"
3137283908125198879,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Bashi Bazook - Morphoid Masher (USA) (Proto).nes"
3138174355204327173,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Wit\'s (Japan).nes"
3147765240013881603,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Alfombra Magica, La (Spain) (Gluk Video) (Unl).nes"
3157866434158101876,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Hinotori - Houou Hen - Gaou no Bouken (Japan).nes"
3167092312620016351,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Parodius (Europe).nes"
3168719875054611200,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Dragon Unit (Japan).nes"
3180963137898661182,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Top Gun - The Second Mission (USA).nes"
3181036934353678901,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Sweet Home (Japan) (Beta).nes"
3181648913770145080,NTSC,,,,1,8,16,0,2,true,SingleScreenA,0,"Sanada Juu Yuushi (Japan).nes"
3182212831246670284,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Paperboy (Japan).nes"
3199164933260094889,NTSC,,,,3,1,2,0,0,false,Horizontal,0,"Joust (USA).nes"
3202433283713036708,NTSC,,,,4,16,32,0,0,true,Horizontal,0,"My Life My Love - Boku no Yume - Watashi no Negai (Japan).nes"
3204908732179458850,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Silent Service (USA).nes"
3210585176352801079,PAL,,,,1,8,16,0,2,false,SingleScreenA,0,"RoadBlasters (Europe).nes"
3211741308073154322,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Genghis Khan (USA).nes"
3212641106166717935,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Totsuzen! Macchoman (Japan).nes"
3213985029435165152,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Utsurun Desu (Japan).nes"
3219588394083196798,PAL,,,,0,1,1,0,0,false,Vertical,0,"Excitebike (Europe).nes"
3219902292386054030,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Kyouryuu Sentai Zyuranger (Japan).nes"
3221251799546385231,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Captain Planet and the Planeteers (Europe).nes"
3221740075094526479,PAL,,,,2,8,0,1,0,false,Vertical,0,"Ghost\'n Goblins (Europe).nes"
3244196396993607167,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Race America (USA).nes"
3248279121653517665,PAL,,,,4,8,16,0,0,false,Horizontal,0,"Terminator, The (USA, Europe).nes"
3249013250533438758,NTSC,,,,0,1,1,0,0,false,Horizontal,0,"Golf (USA).nes"
3249243478994341870,NTSC,,,,2,8,0,1,0,false,Horizontal,0,"Mottomo Abunai Deka (Japan).nes"
3287534577400295630,PAL,,,,1,2,4,0,2,false,SingleScreenA,0,"R.C. Pro-Am (Europe) (Rev A).nes"
3307729564696060028,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Corre Benny (Spain) (Gluk Video) (Unl).nes"
3328775968778838181,NTSC,,,,4,2,4,0,0,false,Horizontal,0,"Sky Kid (Japan).nes"
3332069232403135026,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Desert Commander (USA).nes"
3341142963733164276,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Aigina no Yogen - Balubalouk no Densetsu Yori (Japan).nes"
3349351761826690491,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Magical Kid\'s Doropie (Japan).nes"
3349632764169877020,NTSC,,,,1,8,4,0,2,true,SingleScreenA,0,"Artelius (Japan).nes"
3363456693311220914,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Journey to Silius (USA).nes"
3366219962109241257,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Blues Brothers, The (USA).nes"
3370754018289743613,PAL,,,,3,2,4,0,0,false,Horizontal,0,"Paperboy (Europe).nes"
3386547437449734860,NTSC,,,,2,16,0,1,0,false,Vertical,0,"Momotarou Dentetsu (Japan).nes"
3394516473475468849,NTSC,,,,7,8,0,1,0,false,Horizontal,0,"Captain Skyhawk (USA).nes"
3394591917206560736,NTSC,,,,5,32,64,0,4,true,Horizontal,0,"Metal Slader Glory (Japan).nes"
3405589952819406476,NTSC,,,,4,8,32,0,0,false,Horizontal,0,"WWF King of the Ring (USA).nes"
3435580466676705067,PAL,,,,7,16,0,1,0,false,Horizontal,0,"Solar Jetman - Hunt for the Golden Warpship (Europe).nes"
3441743981628065940,NTSC,,,,4,16,16,0,0,true,Horizontal,0,"Tecmo Super Bowl (USA).nes"
3443482760899578542,PAL,,,,4,8,16,0,0,false,Vertical,0,"Astyanax (Europe).nes"
3473145938574775575,NTSC,,,,1,8,0,1,2,false,SingleScreenA,0,"Game Designer Yousei Soft - Dezaemon (Japan).nes"
3476412513314090509,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Super Spy Hunter (USA).nes"
3480265280993023372,NTSC,,,,1,8,16,0,2,true,SingleScreenA,0,"Faria - Fuuin no Tsurugi (Japan).nes"
3483004167897463492,NTSC,,,,1,8,0,1,2,false,SingleScreenA,0,"Bomberman II (USA).nes"
3491764968555160929,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Fire \'n Ice (USA).nes"
3494091381636470441,NTSC,,,,1,8,4,0,2,false,SingleScreenA,0,"Garfield - A Week of Garfield (Japan).nes"
3504250713503917527,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"Momotarou Densetsu (Japan).nes"
3510524459166783350,PAL,,,,0,1,1,0,0,false,Horizontal,0,"Golf (Europe).nes"
3530347186459826479,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Battle Storm (Japan).nes"
3534539955197312308,PAL,,,,4,8,16,0,0,false,Horizontal,0,"James Bond Jr (Europe).nes"
3538438230510581437,NTSC,,,,2,8,0,1,0,false,Horizontal,0,"1943 - The Battle of Midway (USA).nes"
3544228123685288458,NTSC,,,,0,2,1,0,0,false,Vertical,0,"Son Son (Japan).nes"
3546040839875846014,NTSC,,,,2,8,0,1,0,false,Horizontal,0,"Winter Games (USA) (Rev A).nes"
3546895239348138452,NTSC,,,,1,8,4,0,2,false,SingleScreenA,0,"Rollerball (USA).nes"
3554291523216963383,NTSC,,,,0,1,1,0,0,false,Horizontal,0,"Kekkyoku Nankyoku Daibouken (Japan) (Rev 1).nes"
3581597212051783047,PAL,,,,4,8,32,0,0,false,Vertical,0,"WWF Wrestlemania Steel Cage Challenge (Europe).nes"
3596717795515415055,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Mad Max (USA).nes"
3605856022152228236,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Saint Seiya - Ougon Densetsu Kanketsu Hen (Japan) (Beta).nes"
3613383491764908262,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Lemmings (USA).nes"
3617775547514947804,PAL,,,,4,8,16,0,0,false,Vertical,0,"New Zealand Story, The (Europe).nes"
3629187210754365720,NTSC,,,,0,1,1,0,0,false,Horizontal,0,"Nintendo - NTF2 Test Cartridge (NES Test) (USA) (Rev 1).nes"
3630993728547441576,NTSC,,,,5,16,32,0,4,true,Horizontal,0,"Royal Blood (Japan).nes"
3653376444621419148,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"Defender of the Crown (USA).nes"
3667776180579002674,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Meimon! Takonishi Ouendan - Kouha 6 Nin Shuu (Japan).nes"
3670598712473302645,NTSC,,,,0,1,1,0,0,false,Vertical,0,"Game Genie (USA) (Unl).nes"
3709752691229422351,NTSC,,,,2,16,0,1,0,false,Vertical,0,"Maniac Mansion (Japan).nes"
3727208744364713846,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Gegege no Kitarou - Youkai Daimakyou (Japan) (Beta).nes"
3731958162994746277,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Mitsume ga Tooru (Japan).nes"
3734268068002504186,NTSC,,,,71,8,0,1,0,false,Horizontal,0,"Fire Hawk (USA) (Unl).nes"
3735915086039537270,NTSC,,,,7,8,0,1,0,false,Horizontal,0,"Jeopardy! (USA) (Rev A).nes"
3747538072682514983,NTSC,,,,1,8,0,1,2,false,SingleScreenA,0,"Shikinjou (Japan).nes"
3756149314101581441,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Tom & Jerry (Japan).nes"
3765974651145447533,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Great Tank (Japan).nes"
3780602334858700656,NTSC,,,,1,8,0,1,2,false,SingleScreenA,0,"Win, Lose or Draw (USA).nes"
3784259708565932064,PAL,,,,0,1,1,0,0,false,Horizontal,0,"Pinball (Europe) (Rev A).nes"
3792158493233607487,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Ultraman Club 2 - Kaettekita Ultraman Club (Japan).nes"
3802409661302054492,NTSC,,,,4,16,32,0,0,true,Horizontal,0,"Silva Saga (Japan).nes"
3802665460711813816,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Super Pitfall (Japan).nes"
3807985775584780731,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Moai-kun (Japan).nes"
3819623880816098287,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Magnum Kikiippatsu - Empire City - 1931 (Japan).nes"
3824161027444927767,NTSC,,,,71,16,0,1,0,false,Vertical,0,"Ultimate Stuntman, The (USA) (Unl).nes"
3825299524289389557,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Dong Dong Nao II - Guo Zhong Ying Wen (Yi) (Asia) (Unl).nes"
3835938340183665172,NTSC,,,,4,16,32,0,0,false,Horizontal,0,"Cowboy Kid (USA).nes"
3836108661568421959,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Fun House (USA).nes"
3839602063752440848,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Oishinbo - Kyuukyoku no Menu Sanbon Shoubu (Japan).nes"
3840522924687960914,NTSC,,,,0,2,4,0,0,false,Vertical,0,"Chiller (USA) (Unl).nes"
3845699887614395474,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Tenchi o Kurau (Japan) (Rev A).nes"
3848186107744690588,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Gauntlet II (USA).nes"
3870141326201695061,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Astro Fang - Super Machine (Japan).nes"
3871533465374413441,NTSC,,,,4,16,32,0,0,false,Horizontal,0,"Nightshade (USA).nes"
3890342421259053483,PAL,,,,0,4,2,0,0,false,Vertical,0,"Pyramid II (Asia) (PAL) (Unl).nes"
3890959824394778790,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Rambo (USA) (Rev A).nes"
3900166293032943810,NTSC,,,,4,16,32,0,0,false,Horizontal,0,"SD Gundam - Gachapon Senshi 4 - NewType Story (Japan).nes"
3902844495860882629,NTSC,,,,3,2,4,0,0,false,Horizontal,0,"Fleet Commander (Japan).nes"
3903035060186940167,NTSC,,,,4,8,16,0,0,false,Vertical,0,"Ninja Gaiden - Episode II - The Dark Sword of Chaos (USA) (Beta) (1990-01-18).nes"
3903535345467839134,NTSC,,,,1,2,8,0,2,true,SingleScreenA,0,"Nintendo - NTF2 System Cartridge (USA).nes"
3903960167571584074,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Bikkuriman World - Gekitou Sei Senshi (Japan).nes"
3906860280818690807,NTSC,,,,1,16,0,1,2,true,SingleScreenA,0,"Dragon Quest III - Soshite Densetsu e... (Japan) (Rev B).nes"
3921864674586995569,NTSC,,,,3,2,4,0,0,false,Vertical,0,"Star Soldier (USA).nes"
3956891196782685756,PAL,,,,0,1,2,0,0,false,Horizontal,0,"Lucky Bingo 777 (Asia) (PAL) (Unl).nes"
3957919717772578472,NTSC,,,,7,8,0,1,0,false,Horizontal,0,"Time Lord (USA).nes"
3969408725402249109,NTSC,,,,0,2,1,0,0,false,Vertical,0,"Mario Bros. (USA) (GameCube Edition).nes"
3971594443471429967,PAL,,,,2,8,0,1,0,false,Horizontal,0,"Hero Quest (Europe) (Proto).nes"
3982115254071730600,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Aussie Rules Footy (Australia).nes"
3985460067690925935,NTSC,,,,7,8,0,1,0,false,Horizontal,0,"Densetsu no Kishi - Elrond (Japan).nes"
3988974083105168082,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Tecmo Cup - Football Game (Spain).nes"
3992546911118827474,NTSC,,,,0,1,1,0,0,false,Horizontal,0,"Popeye (Japan).nes"
4006646821666479890,NTSC,,,,1,16,0,1,2,false,SingleScreenA,0,"Strider (USA).nes"
4011003937604459849,NTSC,,,,1,8,16,0,2,true,SingleScreenA,0,"Al Unser Jr. Turbo Racing (USA).nes"
4015240638788919474,NTSC,,,,0,2,1,0,0,false,Vertical,0,"Ms. Pac-Man (USA) (Unl).nes"
4023436197040656250,NTSC,,,,2,8,0,1,0,false,Vertical,0,"Fist of the North Star (USA).nes"
4025667554243312263,NTSC,,,,4,16,16,0,0,false,Horizontal,0,"RPG Jinsei Game (Japan).nes"
4045572391987045641,NTSC,,,,4,8,16,0,0,false,Horizontal,0,"Conquest of the Crystal Palace (USA).nes"
4047710137438947463,NTSC,,,,66,2,4,0,0,false,Vertical,0,"Uforce Power Games (USA) (Proto 1).nes"
4076860516894314905,NTSC,,,,1,8,16,0,2,false,SingleScreenA,0,"Lee Trevino\'s Fighting Golf (USA).nes"
4086828304297100200,NTSC,,,,0,8,32,0,0,false,Horizontal,0,"Gaiapolis (Asia) (Unl).nes"
4090341018296329835,NTSC,,,,4,8,8,0,0,false,Horizontal,0,"Rock \'n\' Ball (USA).nes"
4096812630050278148,NTSC,,,,7,8,0,1,0,false,Horizontal,0,"Captain Skyhawk (USA) (Rev A).nes"
4107134032986734634,NTSC,,,,4,8,16,0,0,true,Horizontal,0,"Pennant League, The - Home Run Nighter \'90 (Japan).nes"
